2026-02-26 18:46:54 UTC | CORE | INFO | (pkg/util/log/setup/log.go:60 in SetupLogger) | CORE: using slog logger
2026-02-26 18:48:18 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:40 in CheckStarted) | check:orchestrator_pod | Running check...
2026-02-26 18:48:18 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:59 in CheckFinished) | check:orchestrator_pod | Done running check, next runs will be logged every 500 runs
2026-02-26 18:48:21 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:59 in CheckFinished) | check:kube_apiserver_metrics | Done running check, next runs will be logged every 500 runs
2026-02-26 18:48:23 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:40 in CheckStarted) | check:coredns | Running check...
2026-02-26 18:48:23 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:59 in CheckFinished) | check:coredns | Done running check, next runs will be logged every 500 runs
2026-02-26 18:48:24 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:40 in CheckStarted) | check:kubelet | Running check...
2026-02-26 18:48:24 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:59 in CheckFinished) | check:kubelet | Done running check, next runs will be logged every 500 runs
2026-02-26 18:48:31 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:40 in CheckStarted) | check:datadog_cluster_agent | Running check...
2026-02-26 18:48:31 UTC | CORE | INFO | (pkg/collector/worker/check_logger.go:59 in CheckFinished) | check:datadog_cluster_agent | Done running check, next runs will be logged every 500 runs
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:179 in createAndReturnFlarePath) | Making a flare
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/systemprobe/impl.NewComponent.(*InventoryPayload).FlareProvider.func1 with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/process/agent.(*FlareHelper).FillFlare-fm with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/host-profiler/flare/impl.(*flareImpl).fillFlare-fm with timeout 10s
2026-02-26 18:48:53 UTC | CORE | ERROR | (comp/host-profiler/flare/impl/flare.go:50 in fillFlare) | did not get host-profiler configuration: Get "https://localhost:7778": dial tcp [::1]:7778: connect: connection refused
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/host/hostimpl.(*host).fillFlare-fm with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (pkg/util/cloudproviders/cloudproviders.go:184 in GetHostCCRID) | No Host CCRID, no cloudprovider detected
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/metadata/host/hostimpl/hosttags/tags.go:145 in Get) | Adding both tags cluster_name and kube_cluster_name. You can use 'disable_cluster_name_tag_key' in the Agent config to keep the kube_cluster_name tag only
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/metadata/host/hostimpl/hosttags/tags.go:178 in Get) | Unable to get host tags from source: gce - using cached host tags
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/metadata/host/hostimpl/utils/host.go:108 in getNetworkMeta) | could not get network metadata: could not detect network ID: EC2: GetNetworkID failed to get mac addresses: could not fetch token from IMDSv2: Put "http://169.254.169.254/latest/api/token": dial tcp 169.254.169.254:80: connect: connection refused
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/securityagent/impl.NewComponent.(*InventoryPayload).FlareProvider.func1 with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/lsof/impl.fillFlare with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/logs/streamlogs/impl.(*streamlogsimpl).fillFlare-fm with timeout 10s
2026-02-26 18:48:53 UTC | CORE | ERROR | (comp/core/flare/flare.go:268 in func1) | flare provider 'github.com/DataDog/datadog-agent/comp/logs/streamlogs/impl.(*streamlogsimpl).fillFlare-fm' failed after 18.916µs: remote streamlogs has been disabled via an unset duration, exiting streamlogs flare filler
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/inventoryotel/inventoryotelimpl.newInventoryOtelProvider.(*InventoryPayload).FlareProvider.func2 with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/metadata/inventoryotel/inventoryotelimpl/inventoryotel.go:173 in fetchOtelAgentMetadata) | OTel Metadata unavailable as OTel collector is disabled
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/inventoryagent/inventoryagentimpl.newInventoryAgentProvider.(*InventoryPayload).FlareProvider.func2 with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/remoteagentregistry/impl.(*remoteAgentRegistry).fillFlare-fm with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/snmpscanmanager/impl.(*snmpScanManagerImpl).fillFlare-fm with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/hostgpu/impl.NewGPUHostProvider.(*InventoryPayload).FlareProvider.func1 with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/profiler/impl.profiler.fillFlare-fm with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/inventorychecks/inventorychecksimpl.newInventoryChecksProvider.(*InventoryPayload).FlareProvider.func3 with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/inventoryhost/inventoryhostimpl.newInventoryHostProvider.(*InventoryPayload).FlareProvider.func1 with timeout 10s
2026-02-26 18:48:53 UTC | CORE | INFO | (comp/metadata/inventoryhost/inventoryhostimpl/inventoryhost.go:170 in func1) | gohai: could not read /sys/devices/system/node: open /sys/devices/system/node: no such file or directory
2026-02-26 18:48:54 UTC | CORE | INFO | (pkg/util/cloudproviders/cloudproviders.go:68 in DetectCloudProvider) | No cloud provider detected
2026-02-26 18:48:54 UTC | CORE | INFO | (pkg/util/cloudproviders/cloudproviders.go:184 in GetHostCCRID) | No Host CCRID, no cloudprovider detected
2026-02-26 18:48:54 UTC | CORE | INFO | (pkg/util/cloudproviders/cloudproviders.go:238 in GetInstanceType) | No instance type detected, no cloud provider detected
2026-02-26 18:48:54 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/workloadmeta/impl.(*workloadmeta).sbomFlareProvider-fm with timeout 10s
2026-02-26 18:48:54 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/haagent/impl.NewComponent.(*InventoryPayload).FlareProvider.func1 with timeout 10s
2026-02-26 18:48:54 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/otelcol/collector/impl-pipeline.(*collectorImpl).fillFlare-fm with timeout 1m0s
2026-02-26 18:48:54 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/metadata/packagesigning/packagesigningimpl.newPackageSigningProvider.(*InventoryPayload).FlareProvider.func1 with timeout 10s
2026-02-26 18:48:54 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/diagnose/impl.(*diagnoseRegistry).fillFlare-fm with timeout 10s
2026-02-26 18:48:54 UTC | CORE | INFO | (pkg/util/containerd/containerd_util.go:102 in NewContainerdUtil) | No socket path was specified, defaulting to /var/run/containerd/containerd.sock
2026-02-26 18:48:55 UTC | CORE | ERROR | (pkg/util/containerd/containerd_util.go:115 in NewContainerdUtil) | Containerd init error: temporary failure in containerdutil, will retry later: failed to dial "/var/run/containerd/containerd.sock": context deadline exceeded: connection error: desc = "transport: error while dialing: dial unix:///var/run/containerd/containerd.sock: timeout"
2026-02-26 18:48:55 UTC | CORE | INFO | (pkg/util/docker/diagnosis.go:28 in diagnose) | successfully connected to docker
2026-02-26 18:48:55 UTC | CORE | INFO | (pkg/util/docker/diagnosis.go:34 in diagnose) | successfully got hostname "pattykube" from docker
2026-02-26 18:48:57 UTC | CORE | INFO | (pkg/util/kubernetes/apiserver/diagnosis.go:32 in diagnose) | Detecting OpenShift APIs: no API available
2026-02-26 18:48:57 UTC | CORE | INFO | (pkg/util/kubernetes/apiserver/diagnosis.go:51 in printRBAC) | RulesReview result for namespace default:
2026-02-26 18:48:57 UTC | CORE | INFO | (pkg/util/kubernetes/apiserver/diagnosis.go:52 in printRBAC) | &SubjectRulesReviewStatus{ResourceRules:[]ResourceRule{ResourceRule{Verbs:[get],APIGroups:[],Resources:[nodes/metrics nodes/spec nodes/proxy nodes/stats],ResourceNames:[],},ResourceRule{Verbs:[get],APIGroups:[],Resources:[endpoints],ResourceNames:[],},ResourceRule{Verbs:[use],APIGroups:[security.openshift.io],Resources:[securitycontextconstraints],ResourceNames:[datadog hostaccess privileged],},ResourceRule{Verbs:[get],APIGroups:[coordination.k8s.io],Resources:[leases],ResourceNames:[],},ResourceRule{Verbs:[get],APIGroups:[metrics.eks.amazonaws.com],Resources:[kcm/metrics ksh/metrics],ResourceNames:[],},ResourceRule{Verbs:[create],APIGroups:[authorization.k8s.io],Resources:[selfsubjectaccessreviews selfsubjectrulesreviews],ResourceNames:[],},ResourceRule{Verbs:[create],APIGroups:[authentication.k8s.io],Resources:[selfsubjectreviews],ResourceNames:[],},},NonResourceRules:[]NonResourceRule{NonResourceRule{Verbs:[get],NonResourceURLs:[/metrics /metrics/slis],},NonResourceRule{Verbs:[get],NonResourceURLs:[/healthz /livez /readyz /version /version/],},NonResourceRule{Verbs:[get],NonResourceURLs:[/api /api/* /apis /apis/* /healthz /livez /openapi /openapi/* /readyz /version /version/],},NonResourceRule{Verbs:[get],NonResourceURLs:[/.well-known/openid-configuration /.well-known/openid-configuration/ /openid/v1/jwks /openid/v1/jwks/],},},Incomplete:false,EvaluationError:,}
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/autodiscovery/autodiscoveryimpl.(*AutoConfig).fillFlare-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/status/statusimpl.(*statusImplementation).fillFlare-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/sbom/collectors/host.(*FlareProvider).ProvideFlare-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/logs/agent/flare.(*FlareController).FillFlare-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/config.(*cfg).fillFlare-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | ERROR | (comp/core/flare/helpers/builder.go:230 in logError) | error reading file '/etc/datadog-agent/security-agent.yaml' to be copy to 'etc/security-agent.yaml': open /etc/datadog-agent/security-agent.yaml: no such file or directory
2026-02-26 18:49:01 UTC | CORE | ERROR | (comp/core/flare/helpers/builder.go:230 in logError) | error reading file '/etc/datadog-agent/application_monitoring.yaml' to be copy to 'etc/application_monitoring.yaml': open /etc/datadog-agent/application_monitoring.yaml: no such file or directory
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/workloadfilter/baseimpl.(*BaseFilterStore).FlareCallback-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/secrets/impl.(*secretResolver).fillFlare-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | ERROR | (comp/core/flare/helpers/builder.go:230 in logError) | error reading file '/opt/datadog-agent/run/secret-audit-file.json' to be copy to 'secret-audit-file.json': open /opt/datadog-agent/run/secret-audit-file.json: no such file or directory
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.(*RemoteFlareProvider).provideExtraFiles-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.provideSystemProbe with timeout 10s
2026-02-26 18:49:01 UTC | CORE | ERROR | (comp/core/flare/helpers/builder.go:230 in logError) | error collecting data for 'system-probe/dmesg.log': non-ok status code: url: http://sysprobe/debug/dmesg, status_code: 500, response: `failed to read dmesg: failed to query size of log buffer [operation not permitted]`
2026-02-26 18:49:01 UTC | CORE | ERROR | (comp/core/flare/helpers/builder.go:230 in logError) | error collecting data for 'system-probe/vpc_subnets.log': could not detect VPC subnets: EC2: GetVPCSubnetsForHost failed to get mac addresses: could not fetch token from IMDSv2: Put "http://169.254.169.254/latest/api/token": dial tcp 169.254.169.254:80: connect: connection refused
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.(*RemoteFlareProvider).provideConfigDump-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.(*RemoteFlareProvider).provideRemoteConfig-fm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.getRegistryJSON with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.getVersionHistory with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.getWindowsData with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare/common.GetExpVar with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.provideInstallInfo with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.provideAuthTokenPerm with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.ExtraFlareProviders.provideContainers.func14 with timeout 10s
2026-02-26 18:49:01 UTC | CORE | ERROR | (comp/core/flare/helpers/builder.go:230 in logError) | error collecting data for 'ecs_metadata.json': temporary failure in ecsutil-meta-v1, will retry later: could not detect ECS agent, tried URLs: [http://10.244.0.1:51678/ http://169.254.172.1:51678/ http://localhost:51678/]
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.ExtraFlareProviders.func3 with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.ExtraFlareProviders.func3 with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.ExtraFlareProviders.func3 with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/pkg/flare.ExtraFlareProviders.func3 with timeout 10s
2026-02-26 18:49:01 UTC | CORE | INFO | (comp/core/flare/flare.go:256 in runProviders) | Running flare provider github.com/DataDog/datadog-agent/comp/core/flare.(*flare).collectLogsFiles-fm with timeout 10s
